product_id,title,image,store,high,low,date,price
f5b691d5-99a4-4a3d-b160-043ab4dbbbcf,Power Bank S1,speaker.avif,Amazon,15336,11910,2025-10-16,12950
f5b691d5-99a4-4a3d-b160-043ab4dbbbcf,Power Bank S1,speaker.avif,Amazon,15336,11910,2025-10-23,12055
f5b691d5-99a4-4a3d-b160-043ab4dbbbcf,Power Bank S1,speaker.avif,Amazon,15336,11910,2025-10-30,13932
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-07-24,2845
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-07-31,2886
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-08-07,3207
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-08-14,2783
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-08-21,2443
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-08-28,2504
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-09-04,2907
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-09-11,2884
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-09-18,2712
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-09-25,3037
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-10-02,2566
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-10-09,3150
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-10-16,3253
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-10-23,3339
3b097508-6834-4b4a-95a0-6ada859a8fcb,Portable SSD K100,ssd.webp,Flipkart,3362,2411,2025-10-30,2461
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-07-24,2069
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-07-31,3248
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-08-07,2521
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-08-14,3040
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-08-21,3089
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-08-28,3517
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-09-04,3412
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-09-11,3170
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-09-18,3129
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-09-25,2543
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-10-02,2460
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-10-09,3237
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-10-16,2972
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-10-23,2782
1114019e-4f3e-4533-99cf-3d114fdfbc6d,Action Camera S1,smart_watch.webp,Amazon,3534,1985,2025-10-30,2828
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-07-24,11375
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-07-31,9895
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-08-07,14799
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-08-14,12039
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-08-21,10918
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-08-28,10274
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-09-04,15720
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-09-11,12145
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-09-18,15299
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-09-25,9895
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-10-02,12301
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-10-09,9948
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-10-16,14396
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-10-23,15324
57cebf34-41ae-4a8d-9125-39325d990730,Laptop Air Ultra,ssd.webp,Flipkart,16270,9762,2025-10-30,12996
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-07-24,4499
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-07-31,2741
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-08-07,4819
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-08-14,4985
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-08-21,2886
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-08-28,3958
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-09-04,5092
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-09-11,3612
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-09-18,3099
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-09-25,2760
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-10-02,4925
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-10-09,4612
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-10-16,3035
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-10-23,3310
381ff88f-5c91-45c8-ac9d-647145c433e0,4K Drone Elite,earbuds.jpg,Flipkart,5235,2614,2025-10-30,3098
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-07-24,11711
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-07-31,10983
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-08-07,11476
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-08-14,9720
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-08-21,12859
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-08-28,11452
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-09-04,13223
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-09-11,11528
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-09-18,14427
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-09-25,11728
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-10-02,9528
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-10-09,13508
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-10-16,11170
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-10-23,12371
955e3503-4602-41c9-be99-817e8ef26510,Wireless Headphones Elite,headphone.webp,Flipkart,14984,9507,2025-10-30,13739
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-07-24,15847
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-07-31,12724
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-08-07,15211
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-08-14,13360
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-08-21,13900
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-08-28,15821
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-09-04,14758
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-09-11,15118
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-09-18,15487
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-09-25,14569
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-10-02,14025
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-10-09,13864
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-10-16,13590
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-10-23,15396
7ecb4851-374c-4daf-bdb8-e6ecba204319,Router AX X,laptop.jpg,Flipkart,15899,12700,2025-10-30,13865
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-07-24,10803
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-07-31,12089
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-08-07,9169
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-08-14,14044
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-08-21,9547
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-08-28,9258
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-09-04,10077
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-09-11,13491
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-09-18,13410
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-09-25,13851
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-10-02,11497
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-10-09,12892
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-10-16,10100
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-10-23,9527
38862450-aec2-4c8c-9d89-c97fc564f944,Portable SSD Elite,earbuds.jpg,Amazon,14358,8632,2025-10-30,11581
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-07-24,8253
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-07-31,6323
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-08-07,10928
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-08-14,7993
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-08-21,9828
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-08-28,5731
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-09-04,6004
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-09-11,7547
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-09-18,9641
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-09-25,11783
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-10-02,9396
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-10-09,9317
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-10-16,7440
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-10-23,7780
d7a289e7-f6f5-4e01-ac4b-c0edf8849d55,Mechanical Keyboard X,key.jpeg,Amazon,12206,5374,2025-10-30,9878
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-07-24,13989
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-07-31,13981
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-08-07,13771
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-08-14,13284
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-08-21,17440
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-08-28,17348
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-09-04,16886
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-09-11,17700
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-09-18,14434
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-09-25,18285
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-10-02,18017
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-10-09,15563
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-10-16,14496
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-10-23,14675
b84e3fe9-78d5-4411-b332-79a813eeb1fa,Tablet Pro Z,mouse.webp,Amazon,18321,12447,2025-10-30,16488
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-07-24,10293
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-07-31,8559
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-08-07,7980
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-08-14,9752
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-08-21,7924
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-08-28,11748
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-09-04,10214
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-09-11,12796
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-09-18,8147
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-09-25,9358
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-10-02,10352
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-10-09,9126
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-10-16,9830
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-10-23,9172
5570d42f-63d2-4d9f-9eee-6177411c5c75,Bluetooth Speaker S1,monitor.webp,Flipkart,13289,7579,2025-10-30,11644
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-07-24,7683
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-07-31,7595
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-08-07,7637
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-08-14,5204
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-08-21,5835
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-08-28,7431
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-09-04,5452
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-09-11,7532
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-09-18,4832
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-09-25,6398
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-10-02,5782
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-10-09,7533
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-10-16,6826
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-10-23,7349
c7b89d6a-13ea-4346-991a-b542f81ff64c,LED Monitor S1,speaker.avif,Amazon,7719,4793,2025-10-30,6778
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-07-24,16509
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-07-31,13512
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-08-07,13889
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-08-14,15936
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-08-21,14087
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-08-28,17759
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-09-04,14913
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-09-11,16610
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-09-18,13301
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-09-25,14334
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-10-02,14601
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-10-09,14178
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-10-16,16424
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-10-23,16635
ffe71a21-a491-4a80-90a6-d03908de8172,Router AX Z,ssd.webp,Flipkart,17976,13223,2025-10-30,16410
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-07-24,17450
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-07-31,16542
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-08-07,13847
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-08-14,12507
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-08-21,17971
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-08-28,13048
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-09-04,11462
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-09-11,9160
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-09-18,11829
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-09-25,17432
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-10-02,17764
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-10-09,18898
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-10-16,19106
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-10-23,10378
d5e7cda3-1fb4-4c8e-9155-9f7ba9bcd57b,Smartphone Lite X,speaker.avif,Amazon,19156,9140,2025-10-30,14231
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-07-24,9833
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-07-31,12134
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-08-07,10437
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-08-14,9323
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-08-21,11726
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-08-28,12408
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-09-04,9507
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-09-11,10173
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-09-18,12207
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-09-25,12316
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-10-02,12376
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-10-09,13631
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-10-16,9637
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-10-23,13594
e254e281-b434-499b-a135-7c86502c5a40,4K Drone Prime,drone.webp,Flipkart,14297,9123,2025-10-30,10518
70cec78a-bbe9-4861-a888-03572962a5a7,Soundbar Pro Prime,headphone.webp,Amazon,8096,5270,2025-07-24,5620
